date,average_sentiment,open,close,price_difference
2021-04-06,0.310484,161.69000244140625,161.1909942626953,0.4990081787109375
2021-04-07,0.25890799999999997,165.5449981689453,163.96949768066406,1.57550048828125
2021-04-08,0.243672,165.23500061035156,164.96499633789062,0.2700042724609375
2021-04-09,0.25825733333333334,167.760498046875,168.61000061035156,-0.8495025634765625
2021-04-12,0.20921199999999998,170.04249572753906,168.96949768066406,1.072998046875
2021-04-13,0.152596,170.20199584960938,170.0,0.201995849609375
2021-04-14,0.22654,168.5500030517578,166.64999389648438,1.9000091552734375
2021-04-15,0.36214399999999997,169.0,168.95449829101562,0.045501708984375
2021-04-16,0.263612,169.51649475097656,169.9720001220703,-0.45550537109375
2021-04-19,0.14582,168.67999267578125,168.60049438476562,0.079498291015625
2021-04-20,0.09340799999999999,165.8000030517578,166.7344970703125,-0.9344940185546875
2021-04-21,0.430964,168.58399963378906,168.1009979248047,0.483001708984375
2021-04-22,0.147716,165.9550018310547,165.45199584960938,0.5030059814453125
2021-04-23,0.25421733333333335,167.39999389648438,167.04400634765625,0.355987548828125
2021-04-26,0.031276,172.17349243164062,170.4499969482422,1.7234954833984375
2021-04-27,0.344064,171.74000549316406,170.8715057373047,0.868499755859375
2021-04-28,0.24689599999999998,175.2550048828125,172.9250030517578,2.3300018310546875
2021-04-29,0.179376,176.25599670410156,173.5655059814453,2.69049072265625
2021-04-30,0.25382,174.2364959716797,173.37100219726562,0.8654937744140625
2021-05-03,0.119352,167.8094940185547,169.32449340820312,-1.5149993896484375
2021-05-04,0.159056,166.9429931640625,165.593505859375,1.3494873046875
2021-05-05,0.216052,163.5,163.52699279785156,-0.0269927978515625
2021-05-06,0.288168,165.95449829101562,165.31849670410156,0.6360015869140625
2021-05-07,0.20124533333333336,164.11599731445312,164.58050537109375,-0.464508056640625
2021-05-10,0.133244,156.81399536132812,159.52450561523438,-2.71051025390625
2021-05-11,0.256464,159.25,161.19549560546875,-1.94549560546875
2021-05-12,0.218504,159.27349853515625,157.5970001220703,1.6764984130859375
2021-05-13,0.299996,159.2779998779297,158.07350158691406,1.204498291015625
2021-05-14,0.34226133333333336,162.29649353027344,161.14500427246094,1.1514892578125
2021-05-17,0.185396,164.62899780273438,163.51950073242188,1.1094970703125
2021-05-18,0.401616,159.75,161.61399841308594,-1.8639984130859375
2021-05-19,0.448808,162.22000122070312,161.58999633789062,0.6300048828125
2021-05-20,0.314528,162.5,162.38400268554688,0.115997314453125
2021-05-21,0.30163466666666666,160.77499389648438,160.1540069580078,0.6209869384765625
2021-05-24,0.265164,163.33349609375,162.24949645996094,1.0839996337890625
2021-05-25,0.263032,163.72950744628906,162.95249938964844,0.777008056640625
2021-05-26,0.28082,162.8000030517578,163.25799560546875,-0.4579925537109375
2021-05-27,0.206268,162.10000610351562,161.5054931640625,0.594512939453125
2021-05-28,0.2527026666666667,162.1750030517578,161.15350341796875,1.0214996337890625
2021-06-01,0.185128,161.15499877929688,160.9324951171875,0.222503662109375
2021-06-02,0.137292,160.2115020751953,161.69949340820312,-1.4879913330078125
2021-06-03,0.17154999999999998,160.60000610351562,159.35049438476562,1.24951171875
2021-06-04,0.30952133333333337,159.8665008544922,160.31100463867188,-0.4445037841796875
2021-06-07,0.13338,161.1304931640625,159.90049743652344,1.2299957275390625
2021-06-08,0.24864,163.64349365234375,163.20550537109375,0.43798828125
2021-06-09,0.126228,164.10049438476562,164.0574951171875,0.042999267578125
2021-06-10,0.355488,167.4824981689453,167.4824981689453,0.0
2021-06-11,0.2723706666666667,167.3415069580078,167.3415069580078,0.0
2021-06-14,0.23067999999999997,169.1999969482422,169.19349670410156,0.006500244140625
2021-06-15,0.14900400000000003,169.60000610351562,169.156494140625,0.443511962890625
2021-06-16,0.44791600000000004,170.15899658203125,170.7624969482422,-0.6035003662109375
2021-06-17,0.274056,173.99949645996094,174.46200561523438,-0.4625091552734375
2021-06-18,0.286304,173.8209991455078,174.34500122070312,-0.5240020751953125
2021-06-21,0.195716,172.9029998779297,172.697998046875,0.2050018310546875
2021-06-22,0.021820000000000003,175.25,175.27200317382812,-0.022003173828125
2021-06-23,0.320984,175.3820037841797,175.1909942626953,0.191009521484375
2021-06-24,0.126588,173.1999969482422,172.45399475097656,0.746002197265625
2021-06-25,0.174176,170.8000030517578,170.072998046875,0.7270050048828125
2021-06-28,0.1681,171.9409942626953,172.1945037841797,-0.253509521484375
2021-06-29,0.21509166666666668,172.05299377441406,172.40699768066406,-0.35400390625
2021-06-30,0.36775599999999997,171.73049926757812,172.00799560546875,-0.277496337890625
2021-07-01,0.265816,172.58200073242188,171.64849853515625,0.933502197265625
2021-07-02,0.19502863636363638,176.5054931640625,175.5489959716797,0.9564971923828125
2021-07-06,0.087472,185.86900329589844,183.78700256347656,2.082000732421875
2021-07-07,0.11973600000000001,182.1779937744141,184.82899475097656,-2.6510009765624716
2021-07-08,0.26579200000000003,186.12600708007812,186.57049560546875,-0.444488525390625
2021-07-09,0.23892711111111112,187.1999969482422,185.9669952392578,1.233001708984375
2021-07-12,0.14858000000000002,185.10499572753903,185.9275054931641,-0.8225097656250568
2021-07-13,-0.006348,185.4425048828125,183.8679962158203,1.5745086669921875
2021-07-14,0.10563200000000002,184.7100067138672,184.08399963378903,0.6260070800781534
2021-07-15,0.11134799999999999,181.66549682617188,181.55999755859375,0.105499267578125
2021-07-16,0.2331379487179487,176.62899780273438,178.68150329589844,-2.0525054931640625
2021-07-19,0.23492000000000002,178.36599731445312,177.47950744628906,0.8864898681640625
2021-07-20,0.387648,178.81900024414062,178.6595001220703,0.1595001220703125
2021-07-21,0.19231600000000001,179.3614959716797,179.25999450683594,0.10150146484375
2021-07-22,0.16645600000000002,182.0,181.90150451660156,0.0984954833984375
2021-07-23,0.2867226666666667,183.6584930419922,182.83200073242188,0.8264923095703125
2021-07-26,0.269692,184.9250030517578,184.99099731445312,-0.0659942626953125
2021-07-27,0.014596000000000005,181.68899536132812,181.3195037841797,0.3694915771484375
2021-07-28,0.268284,181.3874969482422,181.51600646972656,-0.128509521484375
2021-07-29,0.083548,167.3975067138672,179.99600219726562,-12.598495483398438
2021-07-30,0.18732666666666664,167.65499877929688,166.37950134277344,1.2754974365234375
2021-08-02,0.27916399999999997,167.03599548339844,166.57400512695312,0.4619903564453125
2021-08-03,0.379452,168.96749877929688,168.31199645996094,0.6555023193359375
2021-08-04,0.17614000000000002,167.81100463867188,167.73599243164062,0.07501220703125
2021-08-05,0.223444,168.75,168.79949951171875,-0.04949951171875
2021-08-06,0.17247333333333334,167.1804962158203,167.2469940185547,-0.066497802734375
2021-08-09,0.18075600000000003,167.25050354003906,167.093505859375,0.1569976806640625
2021-08-10,-0.09776,166.57249450683594,166.03399658203125,0.5384979248046875
2021-08-11,0.11801600000000001,164.5,164.60549926757812,-0.105499267578125
2021-08-12,0.281116,165.2834930419922,165.1750030517578,0.108489990234375
2021-08-13,0.1358986666666667,164.14999389648438,164.69850158691406,-0.5485076904296875
2021-08-16,0.276884,163.875,164.94949340820312,-1.074493408203125
2021-08-17,0.22936800000000002,162.09950256347656,162.09800720214844,0.001495361328125
2021-08-18,0.047136000000000004,159.7010040283203,160.06100463867188,-0.3600006103515625
2021-08-19,0.144504,160.19349670410156,159.3874969482422,0.805999755859375
2021-08-20,0.30295466666666665,160.59500122070312,159.99749755859375,0.597503662109375
2021-08-23,0.396308,164.0,163.2935028076172,0.7064971923828125
2021-08-24,0.285948,165.49349975585938,165.28900146484375,0.204498291015625
2021-08-25,0.20966,164.9499969482422,164.95899963378906,-0.009002685546875
2021-08-26,0.23058399999999998,166.6614990234375,165.8000030517578,0.8614959716796875
2021-08-27,0.31029333333333337,167.8715057373047,167.48150634765625,0.3899993896484375
2021-08-30,0.212408,171.24000549316406,171.07850646972656,0.1614990234375
2021-08-31,0.248644,174.82000732421875,173.5395050048828,1.2805023193359375
2021-09-01,0.253172,174.73800659179688,173.9499969482422,0.7880096435546875
2021-09-02,0.27496,172.60000610351562,173.156005859375,-0.555999755859375
2021-09-03,0.215332,173.89999389648438,173.90249633789062,-0.00250244140625
2021-09-07,0.35766,175.58250427246094,175.46449279785156,0.118011474609375
2021-09-08,0.243932,176.30099487304688,176.27499389648438,0.0260009765625
2021-09-09,0.157156,175.0915069580078,174.20799255371094,0.883514404296875
2021-09-10,0.27647066666666664,174.13999938964844,173.45750427246094,0.6824951171875
2021-09-13,0.280184,173.77749633789062,172.85850524902344,0.9189910888671875
2021-09-14,0.23071999999999998,172.12600708007812,172.5,-0.373992919921875
2021-09-15,0.262932,172.9980010986328,173.7895050048828,-0.79150390625
2021-09-16,0.345968,174.42050170898438,174.41200256347656,0.0084991455078125
2021-09-17,0.299628,169.8000030517578,173.12600708007812,-3.3260040283203125
2021-09-20,0.234432,168.75,167.7864990234375,0.9635009765625
2021-09-21,0.305808,167.5500030517578,167.18150329589844,0.368499755859375
2021-09-22,0.104092,169.00250244140625,169.00250244140625,0.0
2021-09-23,0.227928,170.10049438476562,170.8000030517578,-0.6995086669921875
2021-09-24,0.237688,168.5749969482422,171.2760009765625,-2.7010040283203125
2021-09-27,0.24733999999999998,167.885498046875,170.2899932861328,-2.4044952392578125
2021-09-28,0.030908,166.10549926757812,165.79800415039062,0.3074951171875
2021-09-29,0.17933600000000002,165.8000030517578,165.05599975585938,0.7440032958984375
2021-09-30,0.128216,164.45050048828125,164.2519989013672,0.1985015869140625
2021-10-01,0.16324,163.96949768066406,164.16299438476562,-0.1934967041015625
2021-10-04,0.020096000000000003,160.22500610351562,159.48899841308594,0.7360076904296875
2021-10-05,0.34753999999999996,160.67649841308594,161.0500030517578,-0.373504638671875
2021-10-06,0.18621200000000002,164.57699584960938,163.10049438476562,1.47650146484375
2021-10-07,0.22791600000000004,165.85000610351562,165.1215057373047,0.7285003662109375
2021-10-08,0.29538000000000003,163.75,164.43099975585938,-0.680999755859375
2021-10-11,0.016040000000000006,162.85000610351562,162.31500244140625,0.535003662109375
2021-10-12,0.214132,163.48550415039062,162.3665008544922,1.1190032958984375
2021-10-13,0.16526800000000003,165.12249755859375,164.21400451660156,0.9084930419921875
2021-10-14,0.40287999999999996,165.5709991455078,164.9929962158203,0.5780029296875
2021-10-15,0.22707733333333333,169.41799926757812,170.4510040283203,-1.0330047607421875
2021-10-18,0.247896,171.71449279785156,172.33700561523438,-0.6225128173828125
2021-10-19,0.388612,172.63299560546875,172.20750427246094,0.4254913330078125
2021-10-20,0.17055199999999998,170.71249389648438,170.7530059814453,-0.0405120849609375
2021-10-21,0.288712,171.0500030517578,171.75050354003906,-0.70050048828125
2021-10-22,0.10546266666666666,166.75,166.77749633789062,-0.027496337890625
2021-10-25,0.17598,167.47549438476562,166.01849365234375,1.457000732421875
2021-10-26,0.20722000000000002,169.39999389648438,168.80349731445312,0.59649658203125
2021-10-27,0.1595,170.10499572753906,169.62449645996094,0.480499267578125
2021-10-28,0.123908,165.00100708007812,172.32850646972656,-7.3274993896484375
2021-10-29,0.19934533333333335,168.08999633789062,168.6215057373047,-0.5315093994140625
2021-11-01,0.2784,165.75050354003906,165.90550231933594,-0.154998779296875
2021-11-02,0.413592,165.4499969482422,165.6374969482422,-0.1875
2021-11-03,0.259164,168.5,169.1999969482422,-0.6999969482421875
2021-11-04,0.071276,173.85000610351562,173.85000610351562,0.0
2021-11-05,0.23567733333333332,176.16200256347656,175.94949340820312,0.2125091552734375
2021-11-08,0.20014800000000002,175.7624969482422,174.44900512695312,1.3134918212890625
2021-11-09,0.35144800000000004,178.19349670410156,178.81149291992188,-0.6179962158203125
2021-11-10,0.306084,175.64999389648438,174.1024932861328,1.5475006103515625
2021-11-11,0.22484,174.25,173.625,0.625
2021-11-12,0.19282000000000002,176.85000610351562,176.25750732421875,0.592498779296875
2021-11-15,0.255008,176.9499969482422,177.28399658203125,-0.3339996337890625
2021-11-16,0.164528,178.23599243164062,177.03500366210938,1.20098876953125
2021-11-17,0.33614,178.3175048828125,177.4499969482422,0.8675079345703125
2021-11-18,0.178932,185.6345062255859,184.8029937744141,0.8315124511718182
2021-11-19,0.15703466666666668,183.81900024414065,183.82850646972656,-0.009506225585909078
2021-11-22,0.09580399999999999,179.2519989013672,178.6284942626953,0.623504638671875
2021-11-23,0.232464,178.1334991455078,179.0019989013672,-0.868499755859375
2021-11-24,0.34885599999999994,180.10499572753906,179.02049255371094,1.084503173828125
2021-11-26,0.1990173333333333,177.3820037841797,175.22799682617188,2.1540069580078125
2021-11-29,0.11744,178.1750030517578,178.07850646972656,0.09649658203125
2021-11-30,0.27827999999999997,177.25,175.35350036621094,1.8964996337890625
2021-12-01,0.21485600000000002,173.0,172.18600463867188,0.813995361328125
2021-12-02,0.22554400000000002,172.75,171.8679962158203,0.8820037841796875
2021-12-03,0.27496533333333334,169.64999389648438,169.489501953125,0.160491943359375
2021-12-06,0.41562800000000005,174.60000610351562,171.36849975585938,3.23150634765625
2021-12-07,0.193668,176.15049743652344,176.1645050048828,-0.014007568359375
2021-12-08,0.279816,175.75,176.1580047607422,-0.4080047607421875
2021-12-09,0.146024,175.41700744628906,174.17100524902344,1.246002197265625
2021-12-10,0.11216,172.0,172.21200561523438,-0.212005615234375
2021-12-13,0.235824,167.5500030517578,169.5675048828125,-2.0175018310546875
2021-12-14,0.30334,168.59800720214844,169.0915069580078,-0.493499755859375
2021-12-15,0.161448,173.36849975585938,173.31500244140625,0.053497314453125
2021-12-16,0.27606,167.7104949951172,168.87100219726562,-1.1605072021484375
2021-12-17,0.15298933333333334,166.85000610351562,170.0175018310547,-3.1674957275390625
2021-12-20,0.262084,167.85049438476562,167.07899475097656,0.7714996337890625
2021-12-21,0.226404,169.27000427246094,170.41700744628906,-1.147003173828125
2021-12-22,0.27404,170.42799377441406,171.03700256347656,-0.6090087890625
2021-12-23,0.27783599999999997,171.03700256347656,171.06849670410156,-0.031494140625
2021-12-27,0.11248,170.1824951171875,169.66949462890625,0.51300048828125
2021-12-28,0.411216,170.83999633789062,170.66099548339844,0.1790008544921875
2021-12-29,0.14305199999999998,169.6999969482422,169.2010040283203,0.498992919921875
2021-12-30,0.229456,168.95599365234375,168.64450073242188,0.311492919921875
2021-12-31,0.17756666666666668,167.5500030517578,166.7169952392578,0.8330078125
2022-01-03,0.15401600000000001,170.43800354003906,170.4044952392578,0.03350830078125
2022-01-04,0.06022399999999999,166.88299560546875,167.52200317382812,-0.639007568359375
2022-01-05,0.211968,163.45050048828125,164.35699462890625,-0.906494140625
2022-01-06,0.188484,163.83900451660156,163.25399780273438,0.5850067138671875
2022-01-07,0.11743733333333334,160.5854949951172,162.5540008544922,-1.968505859375
2022-01-10,0.061036,161.5,161.48599243164062,0.014007568359375
2022-01-11,0.24452400000000002,166.5749969482422,165.36199951171875,1.2129974365234375
2022-01-12,0.311964,165.25050354003906,165.20700073242188,0.0435028076171875
2022-01-13,0.24452399999999996,160.14999389648438,161.21400451660156,-1.0640106201171875
2022-01-14,0.17333733333333334,159.10499572753906,162.13800048828125,-3.0330047607421875
2022-01-18,0.227868,158.76199340820312,158.91749572753906,-0.1555023193359375
2022-01-19,0.12203999999999998,156.76600646972656,156.2989959716797,0.467010498046875
2022-01-20,0.08967200000000002,149.9499969482422,151.66749572753906,-1.717498779296875
2022-01-21,0.14545066666666667,139.0,142.64300537109375,-3.64300537109375
2022-01-24,0.18864,142.24249267578125,144.54400634765625,-2.301513671875
2022-01-25,0.218196,144.75,139.98599243164062,4.764007568359375
2022-01-26,0.192952,140.8000030517578,138.87249755859375,1.9275054931640625
2022-01-27,0.213216,140.86050415039062,139.6374969482422,1.2230072021484375
2022-01-28,0.25919133333333333,144.75,143.97799682617188,0.772003173828125
2022-01-31,0.24993600000000002,150.0,149.57350158691406,0.4264984130859375
2022-02-01,0.05389200000000001,155.05050659179688,151.19349670410156,3.8570098876953125
2022-02-02,0.12044400000000001,141.7375030517578,150.6125030517578,-8.875
2022-02-03,0.125912,155.60650634765625,138.8455047607422,16.761001586914062
2022-02-04,0.26788800000000007,158.52000427246094,157.63949584960938,0.8805084228515625
2022-02-07,0.204692,156.75050354003906,157.9355010986328,-1.18499755859375
2022-02-08,0.290456,162.87350463867188,161.4134979248047,1.4600067138671875
2022-02-09,0.16732400000000003,158.35000610351562,161.1894989013672,-2.8394927978515625
2022-02-10,0.140228,158.13450622558594,159.0034942626953,-0.868988037109375
2022-02-11,0.134636,151.75100708007812,153.2935028076172,-1.5424957275390625
2022-02-14,0.169772,157.60549926757812,155.16700744628906,2.4384918212890625
2022-02-15,0.047124000000000006,155.79049682617188,156.510498046875,-0.720001220703125
2022-02-16,0.196724,158.14599609375,158.10049438476562,0.045501708984375
2022-02-17,0.205556,155.49949645996094,154.65249633789062,0.8470001220703125
2022-02-18,0.18784666666666663,150.47850036621094,152.60150146484375,-2.1230010986328125
2022-02-22,0.152632,151.65049743652344,150.19749450683594,1.4530029296875
2022-02-23,0.183504,139.83749389648438,144.82699584960938,-4.989501953125
2022-02-24,0.227732,150.5500030517578,151.35800170898438,-0.8079986572265625
2022-02-25,0.22708666666666666,152.4250030517578,153.7884979248047,-1.363494873046875
2022-02-28,0.08839599999999999,152.7324981689453,153.56300354003906,-0.83050537109375
2022-03-01,0.19618400000000003,150.8489990234375,151.14199829101562,-0.292999267578125
2022-03-02,0.336236,153.531494140625,152.05250549316406,1.4789886474609375
2022-03-03,0.171748,147.15899658203125,147.89849853515625,-0.739501953125
2022-03-04,0.2563533333333334,145.44349670410156,145.64100646972656,-0.197509765625
2022-03-07,0.217316,136.68350219726562,137.4530029296875,-0.769500732421875
2022-03-08,0.098872,139.5,136.01449584960938,3.485504150390625
2022-03-09,0.340972,145.68499755859375,139.2790069580078,6.4059906005859375
2022-03-10,0.134436,149.57449340820312,146.8175048828125,2.756988525390625
2022-03-11,0.12014133333333332,145.9810028076172,145.52450561523438,0.4564971923828125
2022-03-14,0.20379999999999998,142.85000610351562,141.85299682617188,0.99700927734375
2022-03-15,0.329812,148.5,147.3665008544922,1.1334991455078125
2022-03-16,0.26195599999999997,152.6405029296875,153.10400390625,-0.4635009765625
2022-03-17,0.159972,156.81300354003906,157.23899841308594,-0.425994873046875
2022-03-18,0.18899199999999997,161.12100219726562,161.25050354003906,-0.1295013427734375
