date,open,close
2020-12-14,119.46095361716566,118.66194915771484
2020-12-15,121.15638849281328,124.60575103759766
2020-12-16,124.14779942243344,124.5375518798828
2020-12-17,125.59963849451056,125.4047622680664
2020-12-18,125.65812910620394,123.4170150756836
2020-12-21,121.81899726937544,124.94680786132812
2020-12-22,128.24028106231793,128.5033721923828
2020-12-23,128.77615987072127,127.6068878173828
2020-12-24,127.9577128863763,128.591064453125
2020-12-28,130.55931944043445,133.190185546875
2020-12-29,134.51538107187807,131.4167938232422
2020-12-30,132.10859581206566,130.2962188720703
2020-12-31,130.6470123311244,129.2926025390625
2021-01-04,130.10136410422703,126.09659576416016
2021-01-05,125.58990196321088,127.6556167602539
2021-01-06,124.44985429829092,123.35852813720705
2021-01-07,125.07348804043062,127.56793975830078
2021-01-08,129.0392208425577,128.66896057128906
2021-01-11,125.88221147258122,125.67758178710938
2021-01-12,125.20986029323174,125.50218200683594
2021-01-13,125.46321296847564,127.53868103027344
2021-01-14,127.45102130334304,125.60941314697266
2021-01-15,125.48270567821912,123.88469696044922
2021-01-19,124.50831458189415,124.55703735351562
2021-01-20,125.36579577837638,128.64950561523438
2021-01-21,130.3741523744166,133.36553955078125
2021-01-22,132.79065894872045,135.5092315673828
2021-01-25,139.40684948015027,139.26068115234375
2021-01-26,139.92325867417892,139.49452209472656
2021-01-27,139.75761679075893,138.42269897460938
2021-01-28,135.947746278508,133.5799560546875
2021-01-29,132.35222218300785,128.58131408691406
2021-02-01,130.32546101984542,130.70547485351562
2021-02-02,132.2547347662849,131.53369140625
2021-02-03,132.2840133435427,130.5106201171875
2021-02-04,132.81015030717464,133.8722381591797
2021-02-05,134.0332529018306,133.45748901367188
2021-02-08,132.7451425942424,133.60389709472656
2021-02-09,133.3209020588762,132.7256317138672
2021-02-10,133.18428060554035,132.12060546875
2021-02-11,132.61830831642197,131.86691284179688
2021-02-12,131.10573109073752,132.10108947753906
2021-02-16,132.21820236374853,129.97373962402344
2021-02-17,128.08058387844284,127.68048095703124
2021-02-18,126.08008757945028,126.5777816772461
2021-02-19,127.09496971320031,126.73389434814452
2021-02-22,124.91881659012454,122.95735931396484
2021-02-23,120.77145942992853,122.82074737548828
2021-02-24,121.92294077973033,122.32303619384766
2021-02-25,121.66923290454903,118.0683364868164
2021-02-26,119.62970286388716,118.33182525634766
2021-03-01,120.76168897682948,124.70413208007812
2021-03-02,125.30915619930848,122.09860229492188
2021-03-03,121.79609628413596,119.1125030517578
2021-03-04,118.80998607618,117.2291030883789
2021-03-05,118.05857574839612,118.48794555664062
2021-03-08,118.00976790681732,113.55012512207033
2021-03-09,116.15566368258474,118.1659164428711
2021-03-10,118.75143927948164,117.08273315429688
2021-03-11,119.5809114437722,119.0149154663086
2021-03-12,117.49259955792482,118.10738372802734
2021-03-15,118.47818777651618,120.99588012695312
2021-03-16,122.6646007020175,122.5377426147461
2021-03-17,121.05445274468458,121.74730682373048
2021-03-18,119.91269661765824,117.61944580078124
2021-03-19,117.00466041109058,117.0924835205078
2021-03-22,117.42425788902442,120.41036224365234
2021-03-23,120.35182605450146,119.58090209960938
2021-03-24,119.8541505236829,117.19007110595705
2021-03-25,116.65333847493577,117.677978515625
2021-03-26,117.44379427923148,118.28302764892578
2021-03-29,118.7123798784684,118.45865631103516
2021-03-30,117.20958959587136,117.0046615600586
2021-03-31,118.71240660331844,119.20033264160156
2021-04-01,120.67385099174044,120.02978515625
2021-04-05,120.87879330428332,122.85977172851562
2021-04-06,123.44529812942912,123.16230010986328
2021-04-07,122.79146423199435,124.8114776611328
2021-04-08,125.83608912328933,127.21204376220705
2021-04-09,126.66562120912812,129.78834533691406
2021-04-12,129.319889944631,128.07080078125
2021-04-13,129.24182587765023,131.1837615966797
2021-04-14,131.68148427288168,128.8417510986328
2021-04-15,130.5885182593821,131.25209045410156
2021-04-16,131.05695257379082,130.9203338623047
2021-04-19,130.28602285828595,131.5839080810547
2021-04-20,131.7595258175455,129.89564514160156
2021-04-21,129.16375927769226,130.27622985839844
2021-04-22,129.8273498266732,128.75392150878906
2021-04-23,128.9686026596944,131.07644653320312
2021-04-26,131.57412593099494,131.46678161621094
2021-04-27,131.74976832594788,131.14474487304688
2021-04-28,131.06667685708592,130.35430908203125
2021-04-29,133.17454775379707,130.25674438476562
2021-04-30,128.59781797901675,128.28555297851562
2021-05-03,128.85150570899668,129.3394317626953
2021-05-04,128.02202969252124,124.76268005371094
2021-05-05,126.08008884148607,125.00666046142578
2021-05-06,124.80172333933864,126.6070556640625
2021-05-07,127.90712250466862,127.2815170288086
2021-05-10,126.49950732025512,123.99707794189452
2021-05-11,120.72242271776828,123.0782241821289
2021-05-12,120.62467824901437,120.00884246826172
2021-05-13,121.77813468651334,122.15936279296876
2021-05-14,123.4105791838984,124.58358764648438
2021-05-17,123.96776325099312,123.4301300048828
2021-05-18,123.71360895337952,122.04206848144533
2021-05-19,120.39007750331018,121.88566589355467
2021-05-20,122.41351748333902,124.4467315673828
2021-05-21,124.94528684228032,122.60903930664062
2021-05-24,123.17598087438682,124.24146270751952
2021-05-25,124.94526644040783,124.04595947265624
2021-05-26,124.10460458296264,123.99707794189452
2021-05-27,123.5963170673582,122.46240234375
2021-05-28,122.74588055296678,121.8074722290039
2021-06-01,122.26690447420742,121.48489379882812
2021-06-02,121.4848962778378,122.24735260009766
2021-06-03,121.87588828071904,120.76152801513672
2021-06-04,121.27961057589916,123.05867767333984
2021-06-07,123.33238286431768,123.0684585571289
2021-06-08,123.75271376689696,123.88956451416016
2021-06-09,124.34900792468662,124.27080535888672
2021-06-10,124.16324952672848,123.27371978759766
2021-06-11,123.68428989041196,124.48584747314452
2021-06-14,124.94527664789968,127.54544830322266
2021-06-15,127.01758291150882,126.72432708740234
2021-06-16,127.4379078960792,127.2228546142578
2021-06-17,126.88073910539828,128.8259735107422
2021-06-18,127.77027153665138,127.52589416503906
2021-06-21,127.3695047127403,129.32452392578125
2021-06-22,129.158367024724,130.9667510986328
2021-06-23,130.76147177632404,130.6930389404297
2021-06-24,131.42617997045056,130.40957641601562
2021-06-25,130.45842151503766,130.1162872314453
2021-06-28,130.40955023475712,131.7487335205078
2021-06-29,131.76829700396732,133.26388549804688
2021-06-30,133.1074740660687,133.8797149658203
2021-07-01,133.52780965332033,134.1827392578125
2021-07-02,134.7985885048526,136.81227111816406
2021-07-06,136.91977180863466,138.82591247558594
2021-07-07,140.3117092164722,141.3185577392578
2021-07-08,138.39583906582436,140.0185089111328
2021-07-09,139.53948199823574,141.84640502929688
2021-07-12,142.92166987013806,141.2501220703125
2021-07-13,140.79069576168808,142.36448669433594
2021-07-14,144.7691440589554,145.79551696777344
2021-07-15,145.88351118749557,145.14059448242188
2021-07-16,145.12104675803545,143.09759521484375
2021-07-19,140.5170272611207,139.2462615966797
2021-07-20,140.23353355980825,142.86302185058594
2021-07-21,142.2569638271825,142.1298828125
2021-07-22,142.65770872029785,143.4983673095703
2021-07-23,144.23153179548808,145.21881103515625
2021-07-26,144.93538242360168,145.63919067382812
2021-07-27,145.76623976746671,143.46910095214844
2021-07-28,141.55315500100113,141.71932983398438
2021-07-29,141.43585562825191,142.36448669433594
2021-07-30,141.13283410460213,142.5795440673828
2021-08-02,143.06832751008895,142.24722290039062
2021-08-03,142.53066410966022,144.04580688476562
2021-08-04,143.95782973398676,143.64501953125
2021-08-05,143.6743456659774,143.75254821777344
2021-08-06,143.2728824177294,143.06729125976562
2021-08-09,143.12601355653302,143.01832580566406
2021-08-10,143.36095456781464,142.5386199951172
2021-08-11,142.9791745889206,142.7931671142578
2021-08-12,143.11621825238865,145.7594451904297
2021-08-13,145.83780119397264,145.96507263183594
2021-08-16,145.41682586535111,147.9425811767578
2021-08-17,147.0712721415507,147.03211975097656
2021-08-18,146.65034281258323,143.2826690673828
2021-08-19,141.9806088621801,143.61549377441406
2021-08-20,144.3399424051891,145.0741729736328
2021-08-23,145.1916525804989,146.56222534179688
2021-08-24,146.30768202395666,146.47410583496094
2021-08-25,146.6600946599799,145.24058532714844
2021-08-26,145.23081728174645,144.43783569335938
2021-08-27,144.37909428379132,145.47555541992188
2021-08-30,145.86714409511154,149.9005126953125
2021-08-31,149.45019988712295,148.6376495361328
2021-09-01,149.61666950242167,149.3033905029297
2021-09-02,150.63474806718364,150.41937255859375
2021-09-03,150.52704024294897,151.05569458007812
2021-09-07,151.71162530218976,153.3954620361328
2021-09-08,153.67935544010308,151.8486785888672
2021-09-09,152.2206926173688,150.83055114746094
2021-09-10,151.74094925502655,145.83773803710938
2021-09-13,147.462872426403,146.40557861328125
2021-09-14,147.1887688532645,145.00564575195312
2021-09-15,145.43641106239744,145.8965301513672
2021-09-16,145.31889761636606,145.66152954101562
2021-09-17,145.6909306748569,142.98895263671875
2021-09-20,140.7764886965952,139.9345703125
2021-09-21,140.90373264714654,140.41424560546875
2021-09-22,141.412798340786,142.7833709716797
2021-09-23,143.56655947024234,143.74278259277344
2021-09-24,142.5973847336097,143.8308868408203
2021-09-27,142.41139522826984,142.31349182128906
2021-09-28,140.2380609198885,138.92623901367188
2021-09-29,139.4744272822133,139.8268585205078
2021-09-30,140.63946002714547,138.52487182617188
2021-10-01,138.91643462464168,139.65066528320312
2021-10-04,138.7793853125862,136.2144775390625
2021-10-05,136.55710262635787,138.14303588867188
2021-10-06,136.5375096346514,139.01431274414062
2021-10-07,140.05204653772714,140.27720642089844
2021-10-08,141.00166195751655,139.89541625976562
2021-10-11,139.27867248276962,139.80731201171875
2021-10-12,140.21847431623635,138.53463745117188
2021-10-13,138.27031362663757,137.94725036621094
2021-10-14,139.1220034728704,140.7373046875
2021-10-15,140.74712209396571,141.79461669921875
2021-10-18,140.43384767473086,143.4686737060547
2021-10-19,143.91898215404882,145.63218688964844
2021-10-20,145.57345046006543,146.12167358398438
2021-10-21,145.68115569570142,146.33706665039062
2021-10-22,146.54264911827497,145.5636749267578
2021-10-25,145.55384660101817,145.5146942138672
2021-10-26,146.19025006465017,146.1804656982422
2021-10-27,146.2195931401995,145.72032165527344
2021-10-28,146.66994215860282,149.36212158203125
2021-10-29,144.12458950466566,146.6503448486328
2021-11-01,145.85735569869297,145.82798767089844
2021-11-02,145.5342868243143,146.86569213867188
2021-11-03,147.22790166001485,148.30477905273438
2021-11-04,148.39290892226862,147.78594970703125
2021-11-05,148.9133844562671,148.31533813476562
2021-11-08,148.44279798435025,147.49180603027344
2021-11-09,147.2565220755238,147.8545684814453
2021-11-10,147.08003104634736,145.02117919921875
2021-11-11,146.04080309791993,144.97215270996094
2021-11-12,145.52117255185212,147.0506134033203
2021-11-15,147.42316906541586,147.0604248046875
2021-11-16,147.00162302853775,148.0408477783203
2021-11-17,148.0408318977374,150.48204040527344
2021-11-18,150.69770497748678,154.7761688232422
2021-11-19,154.56050917485408,157.4036865234375
2021-11-22,158.5115259485219,157.86447143554688
2021-11-23,157.96250097049108,158.246826171875
2021-11-24,157.59976712302952,158.76644897460938
2021-11-26,156.44290597018036,153.7369842529297
2021-11-29,156.24678611367216,157.09974670410156
2021-11-30,156.85467072649087,162.06060791015625
2021-12-01,164.19791503738583,161.54103088378906
2021-12-02,155.62916922602187,160.55078125
2021-12-03,160.80568201972204,158.66839599609375
2021-12-06,161.0703866988541,162.08021545410156
2021-12-07,165.7664958783119,167.82533264160156
2021-12-08,168.7567404835119,171.64892578125
2021-12-09,171.4822766412019,171.13912963867188
2021-12-10,171.776375163048,175.9332733154297
2021-12-13,177.57057822727617,172.2960205078125
2021-12-14,171.81558876579217,170.9136199951172
2021-12-15,171.6783640596761,175.7862548828125
2021-12-16,175.7666019527164,168.88417053222656
2021-12-17,166.59986915660923,167.78616333007812
2021-12-20,164.98220734461725,166.42340087890625
2021-12-21,168.19796079499608,169.59994506835938
2021-12-22,169.64889893145047,172.1979522705078
2021-12-23,172.4038429011369,172.82540893554688
2021-12-27,173.6195253621372,176.79603576660156
2021-12-28,176.62940424561387,175.7764434814453
2021-12-29,175.81569242846334,175.86471557617188
2021-12-30,175.95291006404696,174.70779418945312
2021-12-31,174.5999629626884,174.0901641845703
2022-01-03,174.34506836720536,178.44314575195312
2022-01-04,179.05099416209845,176.17840576171875
2022-01-05,176.09017287650624,171.49208068847656
2022-01-06,169.3155667126804,168.62928771972656
2022-01-07,169.50186605484046,168.7959747314453
2022-01-10,165.76649860978034,168.8155517578125
2022-01-11,168.9430194109857,171.64892578125
2022-01-12,172.6685372139698,172.09010314941406
2022-01-13,172.33519403667106,168.8155517578125
2022-01-14,167.98225196839817,169.67835998535156
2022-01-18,168.1488926576498,166.472412109375
2022-01-19,166.66850497918634,162.97238159179688
2022-01-20,163.70763710254857,161.28604125976562
2022-01-21,161.19785371976124,159.2272491455078
2022-01-24,156.88412266083876,158.4527587890625
2022-01-25,155.86444788627315,156.64877319335938
2022-01-26,160.29591090449674,156.56057739257812
2022-01-27,159.26644379654334,156.09974670410156
2022-01-28,162.4625632621154,166.9920196533203
2022-01-31,166.8253561445004,171.3548126220703
2022-02-01,170.5999083862923,171.1881561279297
2022-02-02,171.32543772263608,172.39407348632812
2022-02-03,171.06068071470264,169.5116424560547
2022-02-04,168.53002542285074,169.2270050048828
2022-02-07,169.68837067678015,168.51039123535156
2022-02-08,168.57912565086542,171.62225341796875
2022-02-09,172.81981752201338,173.04559326171875
2022-02-10,170.9448550221314,168.9619140625
2022-02-11,169.16807428684055,165.5457763671875
2022-02-14,164.299068164894,165.7813720703125
2022-02-15,167.83304529637556,169.61964416503906
2022-02-16,168.69692548039376,169.3840789794922
2022-02-17,167.89191759255658,165.7813720703125
2022-02-18,166.70415983864797,164.2303924560547
2022-02-22,161.95296324654277,161.30508422851562
2022-02-23,162.50266399183914,157.13304138183594
2022-02-24,149.7804704881103,159.75405883789062
2022-02-25,160.83386973446065,161.82534790039062
2022-02-28,160.06819209824778,162.09039306640625
2022-03-01,161.67810566233612,160.20562744140625
2022-03-02,161.37376901896334,163.5039520263672
2022-03-03,165.37889834481186,163.17999267578125
2022-03-04,161.47191984720897,160.17613220214844
2022-03-07,160.3626871229987,156.37718200683594
2022-03-08,155.90600005394768,154.5513153076172
2022-03-09,158.51716018630677,159.96018981933594
2022-03-10,157.26063347822767,155.61146545410156
2022-03-11,156.01395745746433,151.89102172851562
2022-03-14,148.67117238387235,147.8563995361328
2022-03-15,148.1312907310734,152.24441528320312
2022-03-16,154.16847532887076,156.661865234375
2022-03-17,155.6998128738619,157.6729278564453
2022-03-18,157.56493454998656,160.9712677001953
2022-03-21,160.50991215775952,162.34561157226562
2022-03-22,162.4731929263205,165.72247314453125
2022-03-23,164.90773681905242,167.08700561523438
2022-03-24,167.921362759599,170.8761444091797
2022-03-25,170.68965237563202,171.5142364501953
2022-03-28,169.01102337849983,172.3780975341797
2022-03-29,173.44811341555263,175.6764678955078
2022-03-30,175.2739422558794,174.5082550048828
2022-03-31,174.57698164903633,171.40625
2022-04-01,170.83690924745642,171.1117706298828
2022-04-04,171.36696680859902,175.16595458984375
2022-04-05,174.2432251533462,171.84799194335938
2022-04-06,169.19755100896808,168.67727661132812
2022-04-07,168.0195678303507,168.98158264160156
2022-04-08,168.6282022656161,166.96920776367188
2022-04-11,165.61452852614607,162.70883178710938
2022-04-12,164.93718134727845,164.5837860107422
2022-04-13,164.31873134170252,167.27349853515625
2022-04-14,167.4894547350742,162.2572479248047
2022-04-18,160.91238158332047,162.04129028320312
2022-04-19,161.99220039694603,164.32852172851562
2022-04-20,165.66359329680822,164.1616668701172
2022-04-21,165.81083486701775,163.36651611328125
2022-04-22,163.40583163624245,158.82150268554688
2022-04-25,158.16377751272768,159.89149475097656
2022-04-26,159.27303500519898,153.92303466796875
2022-04-27,153.0493716898695,153.697265625
2022-04-28,156.3280907743164,160.63754272460938
2022-04-29,158.87055528620192,154.75743103027344
2022-05-02,153.83470249054395,155.061767578125
2022-05-03,155.24827964309745,156.5538787841797
2022-05-04,156.74039514151906,162.97389221191406
2022-05-05,160.84365112993797,153.8935546875
2022-05-06,153.3725141927135,154.6210479736328
2022-05-09,152.3108102727315,149.4893341064453
2022-05-10,152.89080762473395,151.8978729248047
2022-05-11,150.9049915404857,144.02333068847656
2022-05-12,140.3563740008872,140.14991760253906
2022-05-13,142.14559929622243,144.6230010986328
2022-05-16,143.08935409166563,143.0795135498047
2022-05-17,146.3434146138869,146.7169952392578
2022-05-18,144.36741964547258,138.43936157226562
2022-05-19,137.51522710531395,135.0279998779297
2022-05-20,136.73858804203445,135.26394653320312
2022-05-23,135.46057378592263,140.69064331054688
2022-05-24,138.4295263407137,137.9871368408203
2022-05-25,136.0897458139781,138.14442443847656
2022-05-26,135.0673319135833,141.34930419921875
2022-05-27,142.93207874444667,147.1102294921875
2022-05-31,146.54985292505484,146.32373046875
2022-06-01,147.36579217097548,146.1959228515625
2022-06-02,145.3308530297889,148.65371704101562
2022-06-03,144.4165644478719,142.92227172851562
2022-06-06,144.54434106770898,143.6693878173828
2022-06-07,141.9096321913101,146.1959228515625
2022-06-08,146.06814706425965,145.45863342285156
2022-06-09,144.5935179486459,140.22857666015625
2022-06-10,137.90844713703416,134.81170654296875
2022-06-13,130.6237513157455,129.65049743652344
2022-06-14,130.87934957569854,130.51559448242188
2022-06-15,132.0197453538818,133.14047241210938
2022-06-16,129.84708342230354,127.8612289428711
2022-06-17,127.87109072638007,129.3358917236328
2022-06-21,131.1644503344464,133.57302856445312
2022-06-22,132.51128316690097,133.06182861328125
2022-06-23,134.5069807437755,135.93246459960938
2022-06-24,137.53486614834085,139.26512145996094
2022-06-27,140.28753277978765,139.26512145996094
2022-06-28,139.72718457219997,135.11647033691406
2022-06-29,135.13613945781051,136.87620544433594
2022-06-30,134.92963842295194,134.40859985351562
2022-07-01,133.7401565905966,136.581298828125
2022-07-05,135.44091845782265,139.16683959960938
2022-07-06,138.9604099493396,140.5038604736328
2022-07-07,140.86757338185674,143.8758544921875
2022-07-08,142.8042772492725,144.55418395996094
2022-07-11,143.2073310252046,142.4208526611328
2022-07-12,143.29580384328963,143.3941192626953
2022-07-13,140.57265975093034,143.0303955078125
2022-07-14,141.6442086832549,145.95999145507812
2022-07-15,147.24788039896364,147.63128662109375
2022-07-18,148.1916489524308,144.5836944580078
2022-07-19,145.41931789638997,148.44725036621094
2022-07-20,148.5652193610668,150.4527587890625
2022-07-21,151.8880425808107,152.7236785888672
2022-07-22,152.76302623024424,151.48500061035156
2022-07-25,151.40633528462277,150.3642578125
2022-07-26,149.6859555702162,149.03712463378906
2022-07-27,150.0005248051165,154.13934326171875
2022-07-28,154.3261100889187,154.6898651123047
2022-07-29,158.51414571337114,159.76266479492188
2022-08-01,158.28802433199732,158.77957153320312
2022-08-02,157.39342153843546,157.304931640625
2022-08-03,158.12087978749662,163.3214569091797
2022-08-04,163.2034670413035,163.00685119628906
2022-08-05,160.67369781797885,162.7804412841797
2022-08-08,163.78459702908208,162.3079071044922
2022-08-09,161.47112401818703,162.3571319580078
2022-08-10,165.07421541409994,166.6099853515625
2022-08-11,167.41725259761515,165.8716583251953
2022-08-12,167.18098503009688,169.42555236816406
2022-08-15,168.85456522976827,170.4986114501953
2022-08-16,170.09497999617207,170.34109497070312
2022-08-17,170.0851563197129,171.83749389648438
2022-08-18,171.04988664773987,171.44366455078125
2022-08-19,170.34106675601168,168.8545379638672
2022-08-22,167.05299243394208,164.9659423828125
2022-08-23,164.4835626089626,164.6312255859375
2022-08-24,164.71981604973067,164.92654418945312
2022-08-25,166.15712058661168,167.3876953125
2022-08-26,167.91934018438116,161.07733154296875
2022-08-29,158.64567953529183,158.8721160888672
2022-08-30,159.61048321715364,156.44052124023438
2022-08-31,157.81877207178803,154.77679443359375
2022-09-01,154.20578537018633,155.50527954101562
2022-09-02,157.26746135406307,153.38868713378906
2022-09-06,154.03842495785003,152.12857055664062
2022-09-07,152.41409323627113,153.536376953125
2022-09-08,152.23687268905203,152.05967712402344
2022-09-09,153.05397081020374,154.9244384765625
2022-09-12,157.10999634251425,160.89031982421875
2022-09-13,157.4151508670422,151.44932556152344
2022-09-14,152.3845305395428,152.89645385742188
2022-09-15,152.24671887947383,150.0021514892578
2022-09-16,148.86020800935316,148.35812377929688
2022-09-19,146.98971983579415,152.07937622070312
2022-09-20,151.01615161997927,154.46176147460938
2022-09-21,154.8949011643533,151.33116149902344
2022-09-22,150.0120183626199,150.36642456054688
2022-09-23,148.8405149133821,148.09231567382812
2022-09-26,147.33429645998447,148.4270477294922
2022-09-27,150.3664080888261,149.40162658691406
2022-09-28,145.34562062962493,147.5114288330078
2022-09-29,143.82957793472042,140.2658233642578
2022-09-30,139.0844755504192,136.05233764648438
2022-10-03,136.06222721595856,140.236328125
2022-10-04,142.77621059568105,143.82958984375
2022-10-05,141.83113033653302,144.12490844726562
2022-10-06,143.54408244476417,143.16998291015625
2022-10-07,140.32491832079495,137.91299438476562
2022-10-10,138.23785400390625,138.23785400390625
2022-10-11,137.72593753469053,136.8202362060547
2022-10-12,136.96791731761857,136.190185546875
2022-10-13,132.8922641385454,140.7679443359375
2022-10-14,142.0673926816115,136.22955322265625
2022-10-17,138.87772711599698,140.1968994140625
2022-10-18,143.22907894720203,141.51611328125
2022-10-19,139.488113651557,141.6243896484375
2022-10-20,140.7974672692939,141.16171264648438
2022-10-21,140.6497525827841,144.98138427734375
2022-10-24,144.90265893368223,147.12753295898438
2022-10-25,147.75759083673032,149.97262573242188
2022-10-26,148.61404877344168,147.02906799316406
2022-10-27,145.76900855429128,142.54981994628906
2022-10-28,145.89694295512044,153.3197784423828
2022-10-31,150.77989669615485,150.95709228515625
2022-11-01,152.6700490040681,148.3088836669922
2022-11-02,146.63527983930877,142.7761993408203
2022-11-03,139.8523147349842,136.72174072265625
2022-11-04,140.11393200286335,136.45553588867188
2022-11-07,135.2032111952328,136.988037109375
2022-11-08,138.4573305983891,137.5599822998047
2022-11-09,136.57386087993447,132.9943389892578
2022-11-10,139.27576104009148,144.82745361328125
2022-11-11,143.79208769866335,147.6181182861328
2022-11-14,146.89827154979093,146.21786499023438
2022-11-15,150.1030594439155,147.953369140625
2022-11-16,147.05603190661645,146.7207489013672
2022-11-17,144.3935698429272,148.62391662597656
2022-11-18,150.19179299707827,149.18597412109375
2022-11-21,148.07172328326632,145.9516143798828
2022-11-22,146.06995217218372,148.0914306640625
2022-11-23,147.3715896104273,148.9690704345703
2022-11-25,146.2474322409697,146.0502166748047
2022-11-28,143.12152865000314,142.21432495117188
2022-11-29,142.28334655275705,139.2067413330078
2022-11-30,139.4335280851677,145.97132873535156
2022-12-01,146.14880576375623,146.24740600585938
2022-12-02,143.93013162674256,145.75439453125
2022-12-05,145.7149657221435,144.5908203125
2022-12-06,145.02471235222268,140.9225616455078
2022-12-07,140.21256620226913,138.97994995117188
2022-12-08,140.38019261979954,140.66615295410156
2022-12-09,140.3604729146931,140.1829833984375
2022-12-12,140.71546075742316,142.48057556152344
2022-12-13,147.420898645852,143.4469451904297
2022-12-14,143.32862218685506,141.2183837890625
2022-12-15,139.147557792699,134.60166931152344
2022-12-16,134.78908000788886,132.63938903808594
2022-12-19,133.23101376151752,130.52911376953125
2022-12-20,129.56278039253664,130.4601287841797
2022-12-21,131.13064842267107,133.56629943847656
2022-12-22,132.48161030905115,130.39108276367188
2022-12-23,129.09929998620072,130.02622985839844
2022-12-27,129.55289592303325,128.22166442871094
2022-12-28,127.86666981780208,124.2871551513672
2022-12-29,126.2100445910704,127.8075180053711
2022-12-30,126.62421153870504,128.12306213378906
2023-01-03,128.46818597294893,123.33064270019533
2023-01-04,125.12534263515172,124.60271453857422
2023-01-05,125.3619828345772,123.28132629394533
2023-01-06,124.257571392045,127.8173599243164
2023-01-09,128.6555533163335,128.33999633789062
2023-01-10,128.4484461785051,128.9119110107422
2023-01-11,129.42470644063985,131.63356018066406
2023-01-12,132.01813716022232,131.55467224121094
2023-01-13,130.19384999657817,132.88587951660156
2023-01-17,132.9549052915621,134.04946899414062
2023-01-18,134.91723044564642,133.32962036132812
2023-01-19,132.21534095915428,133.3887939453125
2023-01-20,133.3986594670003,135.95263671875
2023-01-23,136.19917447397063,139.14759826660156
2023-01-24,138.35869358432294,140.54782104492188
2023-01-25,138.93066494314343,139.88717651367188
2023-01-26,141.17890975078,141.9579315185547
2023-01-27,141.16906148730033,143.90052795410156
2023-01-30,142.94404030165967,141.01129150390625
2023-01-31,140.71547141700836,142.28335571289062
2023-02-01,141.96779872652098,143.40748596191406
2023-02-02,146.82922262442523,148.7225341796875
2023-02-03,145.97134140477755,152.3513641357422
2023-02-06,150.4482178700856,149.61988830566406
2023-02-07,148.54505515759217,152.49928283691406
2023-02-08,151.73998447588093,149.80723571777344
2023-02-09,151.64135380753217,148.77182006835938
2023-02-10,147.60648709847575,149.1372528076172
2023-02-13,149.07798723256394,151.94203186035156
2023-02-14,150.23350151506878,151.30010986328125
2023-02-15,151.21121650909475,153.4036865234375
2023-02-16,151.60624021713144,151.80377197265625
2023-02-17,150.46062541961737,150.65814208984375
2023-02-21,148.33731221810694,146.63864135742188
2023-02-22,147.02381158820887,147.06332397460938
2023-02-23,148.22864074401951,147.5471954345703
2023-02-24,145.2856278870893,144.89059448242188
2023-02-27,145.8781840387877,146.0855712890625
2023-02-28,145.2263730908277,145.5819091796875
2023-03-01,145.00908849876785,143.5079345703125
2023-03-02,142.58950014966683,144.10052490234375
2023-03-03,146.20408774818284,149.15701293945312
2023-03-06,151.8828051159328,151.9223175048828
